ClubID,CourseID,CourseName,NumHoles,MeasureMeters,Par1,Par2,Par3,Par4,Par5,Par6,Par7,Par8,Par9,Par10,Par11,Par12,Par13,Par14,Par15,Par16,Par17,Par18,Hcp1,Hcp2,Hcp3,Hcp4,Hcp5,Hcp6,Hcp7,Hcp8,Hcp9,Hcp10,Hcp11,Hcp12,Hcp13,Hcp14,Hcp15,Hcp16,Hcp17,Hcp18,ParW1,ParW2,ParW3,ParW4,ParW5,ParW6,ParW7,ParW8,ParW9,ParW10,ParW11,ParW12,ParW13,ParW14,ParW15,ParW16,ParW17,ParW18,HcpW1,HcpW2,HcpW3,HcpW4,HcpW5,HcpW6,HcpW7,HcpW8,HcpW9,HcpW10,HcpW11,HcpW12,HcpW13,HcpW14,HcpW15,HcpW16,HcpW17,HcpW18,MatchIndex1,MatchIndex2,MatchIndex3,MatchIndex4,MatchIndex5,MatchIndex6,MatchIndex7,MatchIndex8,MatchIndex9,MatchIndex10,MatchIndex11,MatchIndex12,MatchIndex13,MatchIndex14,MatchIndex15,MatchIndex16,MatchIndex17,MatchIndex18,SplitIndex1,SplitIndex2,SplitIndex3,SplitIndex4,SplitIndex5,SplitIndex6,SplitIndex7,SplitIndex8,SplitIndex9,SplitIndex10,SplitIndex11,SplitIndex12,SplitIndex13,SplitIndex14,SplitIndex15,SplitIndex16,SplitIndex17,SplitIndex18,TimestampUpdated
77,774,Vest,9,1,3,5,4,4,3,4,4,4,4,3,5,4,4,3,4,4,4,4,15,7,13,5,17,1,3,9,1,16,8,14,6,18,12,4,10,2,3,5,4,4,3,4,4,4,4,3,5,4,4,3,4,4,4,4,15,7,13,5,17,1,3,9,1,16,8,14,6,18,12,4,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724653981687
79,791,Par 3,6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,16,10,7,1,13,4,17,11,8,2,14,5,18,12,9,3,15,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,16,10,7,1,13,4,17,11,8,2,14,5,18,12,9,3,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724653981687
79,792,18 Huller,18,1,3,4,4,4,5,4,3,4,4,5,3,5,3,5,4,3,4,4,16,10,14,2,8,12,18,4,6,9,13,5,11,3,7,15,1,17,3,4,4,4,5,4,3,4,4,5,3,5,3,5,4,3,4,4,16,10,14,2,8,12,18,4,6,9,13,5,11,3,7,15,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724653981687
120,1201,Pitch & Putt,6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,16,7,1,10,4,13,17,8,2,11,5,14,18,9,3,12,6,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,16,7,1,10,4,13,17,8,2,11,5,14,18,9,3,12,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
120,1202,Par 3,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,15,1,3,7,11,9,13,5,18,16,2,4,8,12,10,14,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,15,1,3,7,11,9,13,5,18,16,2,4,8,12,10,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
120,1203,Intermediate,9,1,3,4,4,4,3,5,3,3,4,3,4,4,4,3,5,3,3,4,15,9,5,7,13,1,11,17,3,16,10,6,8,14,2,12,18,4,3,4,4,4,3,5,3,3,4,3,4,4,4,3,5,3,3,4,15,9,5,7,13,1,11,17,3,16,10,6,8,14,2,12,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
120,1204,Husesø,9,1,4,4,5,4,4,4,3,4,3,4,4,5,4,4,4,3,4,3,15,5,13,9,3,11,7,1,17,16,6,14,10,4,12,8,2,18,4,4,5,4,4,4,3,4,3,4,4,5,4,4,4,3,4,3,15,5,13,9,3,11,7,1,17,16,6,14,10,4,12,8,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
120,1205,Nørreskov,9,1,4,3,4,5,3,5,4,3,4,4,3,4,5,3,5,4,3,4,7,17,1,5,9,3,11,13,15,8,18,2,6,10,4,12,14,16,4,3,4,5,3,5,4,3,4,4,3,4,5,3,5,4,3,4,7,17,1,5,9,3,11,13,15,8,18,2,6,10,4,12,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
120,1206,Ormehøj,9,1,5,4,3,4,5,3,4,3,4,5,4,3,4,5,3,4,3,4,7,3,17,1,13,11,5,15,9,8,4,18,2,14,12,6,16,10,5,4,3,4,5,3,4,3,4,5,4,3,4,5,3,4,3,4,7,3,17,1,13,11,5,15,9,8,4,18,2,14,12,6,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
120,1207,Husesø-Ormehøj,18,1,4,4,5,4,4,4,3,4,3,5,4,3,4,5,3,4,3,4,15,5,13,9,3,11,7,1,17,8,4,18,2,14,12,6,16,10,4,4,5,4,4,4,3,4,3,5,4,3,4,5,3,4,3,4,15,5,13,9,3,11,7,1,17,8,4,18,2,14,12,6,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
120,1208,Husesø-Nørreskov,18,1,4,4,5,4,4,4,3,4,3,4,3,4,5,3,5,4,3,4,15,5,13,9,3,11,7,1,17,8,18,2,6,10,4,12,14,16,4,4,5,4,4,4,3,4,3,4,3,4,5,3,5,4,3,4,15,5,13,9,3,11,7,1,17,8,18,2,6,10,4,12,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
120,1209,Nørreskov-Husesø,18,1,4,3,4,5,3,5,4,3,4,4,4,5,4,4,4,3,4,3,7,17,1,5,9,3,11,13,15,16,6,14,10,4,12,8,2,18,4,3,4,5,3,5,4,3,4,4,4,5,4,4,4,3,4,3,7,17,1,5,9,3,11,13,15,16,6,14,10,4,12,8,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
120,12010,Nørreskov-Ormehøj,18,1,4,3,4,5,3,5,4,3,4,5,4,3,4,5,3,4,3,4,7,17,1,5,9,3,11,13,15,8,4,18,2,14,12,6,16,10,4,3,4,5,3,5,4,3,4,5,4,3,4,5,3,4,3,4,7,17,1,5,9,3,11,13,15,8,4,18,2,14,12,6,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
120,12011,Ormehøj-Husesø,18,1,5,4,3,4,5,3,4,3,4,4,4,5,4,4,4,3,4,3,7,3,17,1,13,11,5,15,9,16,6,14,10,4,12,8,2,18,5,4,3,4,5,3,4,3,4,4,4,5,4,4,4,3,4,3,7,3,17,1,13,11,5,15,9,16,6,14,10,4,12,8,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
120,12012,Ormehøj-Nørreskov,18,1,5,4,3,4,5,3,4,3,4,4,3,4,5,3,5,4,3,4,7,3,17,1,13,11,5,15,9,8,18,2,6,10,4,12,14,16,5,4,3,4,5,3,4,3,4,4,3,4,5,3,5,4,3,4,7,3,17,1,13,11,5,15,9,8,18,2,6,10,4,12,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
129,1291,Passebækgård,9,1,5,3,4,4,4,4,4,5,3,5,3,4,4,4,4,4,5,3,9,17,1,11,5,13,7,3,15,10,18,2,12,6,14,8,4,16,5,3,4,4,4,4,4,5,3,5,3,4,4,4,4,4,5,3,9,17,1,11,5,13,7,3,15,10,18,2,12,6,14,8,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724653981687
157,1571,9 hullers intermediate,9,1,3,4,3,4,4,4,4,3,4,3,4,3,4,4,4,4,3,4,17,7,13,5,3,15,9,11,1,18,8,14,6,4,16,10,12,2,3,4,3,4,4,4,4,3,4,3,4,3,4,4,4,4,3,4,17,7,13,5,3,15,9,11,1,18,8,14,6,4,16,10,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
157,1572,18 hullers bane,18,1,4,4,3,4,4,4,4,5,4,4,5,3,4,4,4,3,4,5,16,6,8,10,14,4,18,12,2,5,15,3,11,9,13,7,1,17,4,4,3,4,4,4,4,5,4,4,5,3,4,4,4,3,4,5,16,6,8,10,14,4,18,12,2,5,15,3,11,9,13,7,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
169,1691,Par 3,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,13,3,17,9,5,11,15,7,2,14,4,18,10,6,12,16,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,13,3,17,9,5,11,15,7,2,14,4,18,10,6,12,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
169,1692,Faldo,18,1,5,3,4,4,4,4,4,5,3,4,3,5,3,4,4,4,3,5,9,17,1,7,13,11,3,5,15,14,16,2,6,8,4,10,18,12,5,3,4,4,4,4,4,5,3,4,3,5,3,4,4,4,3,5,9,17,1,7,13,11,3,5,15,14,16,2,6,8,4,10,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
180,1801,Old Course,18,1,4,3,4,3,5,4,5,4,4,4,4,4,3,4,3,5,4,4,15,13,7,17,1,11,3,9,5,14,10,2,18,12,16,8,4,6,4,3,4,3,5,4,5,4,4,4,4,4,3,4,3,5,4,4,15,13,7,17,1,11,3,9,5,14,10,2,18,12,16,8,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724653981687
180,1802,New Course,18,1,4,4,4,4,3,4,5,3,5,3,4,3,5,4,4,5,5,3,17,7,11,9,13,5,3,15,1,16,12,18,8,10,4,6,2,14,4,4,4,4,3,4,5,3,5,3,4,3,5,4,4,5,5,3,17,7,11,9,13,5,3,15,1,16,12,18,8,10,4,6,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724653981687
186,1861,Greve Golfklub,18,1,5,4,3,4,4,5,4,3,4,4,4,4,5,3,5,4,3,4,5,7,17,11,3,1,9,15,13,10,12,6,4,18,2,8,16,14,5,4,3,4,4,5,4,3,4,4,4,4,5,3,5,4,3,4,5,7,17,11,3,1,9,15,13,10,12,6,4,18,2,8,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
